,Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR
14315,2019,Bosnia and Herzegovina,Panama,5,0,0
14316,2019,Cameroon,Panama,9,5,0
14317,2019,Dem. Rep. of the Congo,Panama,5,0,0
14318,2019,Colombia,Panama,1702,1897,0
14319,2019,Costa Rica,Panama,0,5,0
14320,2019,Cuba,Panama,120,2662,0
14321,2019,Dominican Rep.,Panama,5,5,0
14322,2019,Ecuador,Panama,0,25,0
14323,2019,Eritrea,Panama,0,39,0
14324,2019,Guatemala,Panama,12,14,0
14325,2019,Haiti,Panama,19,0,0
14326,2019,Honduras,Panama,0,114,0
14327,2019,Croatia,Panama,5,0,0
14328,2019,Cote d'Ivoire,Panama,0,5,0
14329,2019,India,Panama,0,5,0
14330,2019,Iran (Islamic Rep. of),Panama,5,0,0
14331,2019,Italy,Panama,0,5,0
14332,2019,Jamaica,Panama,0,8,0
14333,2019,Kenya,Panama,0,5,0
14334,2019,Liberia,Panama,5,0,0
14335,2019,Sri Lanka,Panama,0,7,0
14336,2019,Mexico,Panama,6,0,0
14337,2019,Nepal,Panama,0,12,0
14338,2019,Nicaragua,Panama,178,7550,0
14339,2019,Nigeria,Panama,10,35,0
14340,2019,Pakistan,Panama,0,29,0
14341,2019,Peru,Panama,23,5,0
14342,2019,El Salvador,Panama,344,1357,0
14343,2019,Sierra Leone,Panama,5,0,0
14344,2019,Somalia,Panama,0,103,0
14345,2019,Sudan,Panama,5,0,0
14346,2019,Syrian Arab Rep.,Panama,0,12,0
14347,2019,Ukraine,Panama,0,5,0
14348,2019,Venezuela (Bolivarian Republic of),Panama,61,3724,0
14349,2019,Argentina,Paraguay,0,6,0
14350,2019,Bolivia (Plurinational State of),Paraguay,16,0,0
14351,2019,Brazil,Paraguay,0,5,0
14352,2019,Cameroon,Paraguay,0,5,0
14353,2019,Colombia,Paraguay,17,18,0
14354,2019,Cuba,Paraguay,109,617,0
14355,2019,Iraq,Paraguay,6,0,0
14356,2019,Lebanon,Paraguay,0,5,0
14357,2019,Sri Lanka,Paraguay,5,0,0
14358,2019,Nigeria,Paraguay,0,5,0
14359,2019,Peru,Paraguay,5,0,0
14360,2019,El Salvador,Paraguay,13,0,0
14361,2019,Syrian Arab Rep.,Paraguay,88,11,0
14362,2019,Türkiye,Paraguay,5,0,0
14363,2019,Venezuela (Bolivarian Republic of),Paraguay,750,8,0
14364,2019,Angola,Peru,0,7,0
14365,2019,Argentina,Peru,0,12,0
14366,2019,Bangladesh,Peru,26,0,0
14367,2019,Bolivia (Plurinational State of),Peru,20,18,0
14368,2019,Brazil,Peru,5,10,0
14369,2019,China,Peru,0,12,0
14370,2019,Chile,Peru,0,8,0
14371,2019,Cameroon,Peru,20,0,0
14372,2019,Congo,Peru,0,9,0
14373,2019,Dem. Rep. of the Congo,Peru,8,0,0
14374,2019,Colombia,Peru,705,1230,0
14375,2019,Costa Rica,Peru,0,5,0
14376,2019,Cuba,Peru,477,2693,0
14377,2019,Dominican Rep.,Peru,19,41,0
14378,2019,Ecuador,Peru,0,98,0
14379,2019,Ethiopia,Peru,5,0,0
14380,2019,Gambia,Peru,5,0,0
14381,2019,Palestinian,Peru,41,8,0
14382,2019,Ghana,Peru,5,0,0
14383,2019,Haiti,Peru,78,63,0
14384,2019,Honduras,Peru,0,5,0
14385,2019,India,Peru,6,0,0
14386,2019,Iran (Islamic Rep. of),Peru,6,5,0
14387,2019,Iraq,Peru,42,0,0
14388,2019,Sri Lanka,Peru,0,6,0
14389,2019,Mexico,Peru,0,6,0
14390,2019,Morocco,Peru,0,5,0
14391,2019,Nepal,Peru,0,5,0
14392,2019,Nicaragua,Peru,7,6,0
14393,2019,Nigeria,Peru,24,8,0
14394,2019,Pakistan,Peru,0,10,0
14395,2019,Panama,Peru,0,9,0
14396,2019,Paraguay,Peru,0,5,0
14397,2019,Philippines,Peru,0,19,0
14398,2019,Poland,Peru,0,5,0
14399,2019,Portugal,Peru,0,14,0
14400,2019,Russian Federation,Peru,0,5,0
14401,2019,El Salvador,Peru,6,8,0
14402,2019,Spain,Peru,0,15,0
14403,2019,Syrian Arab Rep.,Peru,42,12,0
14404,2019,Turkmenistan,Peru,0,8,0
14405,2019,Türkiye,Peru,41,44,0
14406,2019,Ukraine,Peru,17,0,0
14407,2019,Uruguay,Peru,0,5,0
14408,2019,United States of America,Peru,0,5,0
14409,2019,Venezuela (Bolivarian Republic of),Peru,1230,482571,0
14410,2019,Yemen,Peru,0,54,0
14411,2019,Unknown ,Peru,15,0,0
14412,2019,Afghanistan,Philippines,14,6,0
14413,2019,Burundi,Philippines,13,0,0
14414,2019,Cambodia,Philippines,13,5,0
14415,2019,China,Philippines,5,5,0
14416,2019,Cameroon,Philippines,24,37,0
14417,2019,Dem. Rep. of the Congo,Philippines,9,5,0
14418,2019,Eritrea,Philippines,19,5,0
14419,2019,Ethiopia,Philippines,5,0,0
14420,2019,Palestinian,Philippines,54,12,0
14421,2019,Ghana,Philippines,5,0,0
14422,2019,Guinea,Philippines,0,5,0
14423,2019,Cote d'Ivoire,Philippines,27,25,0
14424,2019,Iran (Islamic Rep. of),Philippines,68,14,0
14425,2019,Iraq,Philippines,43,12,0
14426,2019,Liberia,Philippines,5,5,0
14427,2019,Lebanon,Philippines,5,0,0
14428,2019,Sri Lanka,Philippines,20,0,0
14429,2019,Morocco,Philippines,5,0,0
14430,2019,Myanmar,Philippines,7,0,0
14431,2019,Nigeria,Philippines,6,12,0
14432,2019,Pakistan,Philippines,88,17,0
14433,2019,Philippines,Philippines,0,0,178897
14434,2019,Russian Federation,Philippines,5,0,0
14435,2019,Saudi Arabia,Philippines,8,5,0
14436,2019,Somalia,Philippines,31,14,0
14437,2019,Viet Nam,Philippines,11,0,0
14438,2019,Sudan,Philippines,6,25,0
14439,2019,Syrian Arab Rep.,Philippines,115,41,0
14440,2019,Türkiye,Philippines,49,17,0
14441,2019,United States of America,Philippines,0,5,0
14442,2019,Yemen,Philippines,15,40,0
14443,2019,Stateless,Philippines,5,0,0
14444,2019,Unknown ,Philippines,0,7,0
14445,2019,Afghanistan,Papua New Guinea,43,5,0
14446,2019,Bangladesh,Papua New Guinea,14,0,0
14447,2019,India,Papua New Guinea,0,5,0
14448,2019,Indonesia,Papua New Guinea,9368,0,0
14449,2019,Iran (Islamic Rep. of),Papua New Guinea,100,112,0
14450,2019,Iraq,Papua New Guinea,35,5,0
14451,2019,Sri Lanka,Papua New Guinea,10,0,0
14452,2019,Myanmar,Papua New Guinea,5,0,0
14453,2019,Pakistan,Papua New Guinea,40,5,0
14454,2019,Somalia,Papua New Guinea,19,0,0
14455,2019,Sudan,Papua New Guinea,55,0,0
14456,2019,Stateless,Papua New Guinea,9,0,0
14457,2019,Afghanistan,Poland,121,16,0
14458,2019,Algeria,Poland,5,10,0
14459,2019,Angola,Poland,0,5,0
14460,2019,Egypt,Poland,71,16,0
14461,2019,Armenia,Poland,78,49,0
14462,2019,Azerbaijan,Poland,8,19,0
14463,2019,Bangladesh,Poland,8,16,0
14464,2019,Burkina Faso,Poland,0,5,0
14465,2019,Belarus,Poland,201,63,0
14466,2019,Central African Rep.,Poland,5,0,0
14467,2019,China,Poland,21,6,0
14468,2019,Cameroon,Poland,11,0,0
14469,2019,Congo,Poland,8,0,0
14470,2019,Dem. Rep. of the Congo,Poland,6,0,0
14471,2019,Cuba,Poland,17,11,0
14472,2019,Eritrea,Poland,32,0,0
14473,2019,Ethiopia,Poland,5,5,0
14474,2019,Gambia,Poland,0,5,0
14475,2019,Palestinian,Poland,17,8,0
14476,2019,Georgia,Poland,71,96,0
14477,2019,Guinea,Poland,0,6,0
14478,2019,India,Poland,5,20,0
14479,2019,Iran (Islamic Rep. of),Poland,54,31,0
14480,2019,Iraq,Poland,272,24,0
14481,2019,Jordan,Poland,0,5,0
14482,2019,Kazakhstan,Poland,64,48,0
14483,2019,Kenya,Poland,5,0,0
14484,2019,Kyrgyzstan,Poland,59,79,0
14485,2019,Libya,Poland,31,7,0
14486,2019,Lebanon,Poland,0,22,0
14487,2019,Sri Lanka,Poland,49,0,0
14488,2019,Rep. of Moldova,Poland,5,6,0
14489,2019,Mongolia,Poland,19,0,0
14490,2019,Nepal,Poland,8,0,0
14491,2019,Nigeria,Poland,11,10,0
14492,2019,Pakistan,Poland,32,22,0
14493,2019,Russian Federation,Poland,9870,3320,0
14494,2019,Rwanda,Poland,5,0,0
14495,2019,Serbia and Kosovo: S/RES/1244 (1999),Poland,5,0,0
14496,2019,Senegal,Poland,5,5,0
14497,2019,Sierra Leone,Poland,0,5,0
14498,2019,Somalia,Poland,50,0,0
14499,2019,Viet Nam,Poland,16,13,0
14500,2019,Sudan,Poland,5,0,0
14501,2019,Syrian Arab Rep.,Poland,542,23,0
14502,2019,Tajikistan,Poland,102,179,0
14503,2019,Turkmenistan,Poland,44,6,0
14504,2019,Tunisia,Poland,0,5,0
14505,2019,Türkiye,Poland,92,76,0
14506,2019,Uganda,Poland,6,5,0
14507,2019,Ukraine,Poland,485,515,0
14508,2019,Uzbekistan,Poland,24,6,0
14509,2019,Venezuela (Bolivarian Republic of),Poland,0,5,0
14510,2019,Yemen,Poland,9,0,0
14511,2019,Stateless,Poland,99,10,0
14512,2019,Afghanistan,Portugal,20,5,0
14513,2019,Albania,Portugal,0,5,0
14514,2019,Algeria,Portugal,0,5,0
14515,2019,Angola,Portugal,0,216,0
14516,2019,Egypt,Portugal,0,9,0
14517,2019,Armenia,Portugal,5,0,0
14518,2019,Benin,Portugal,0,5,0
14519,2019,Bangladesh,Portugal,5,5,0
14520,2019,Belarus,Portugal,16,0,0
14521,2019,Brazil,Portugal,0,18,0
14522,2019,Bosnia and Herzegovina,Portugal,10,0,0
14523,2019,Central African Rep.,Portugal,8,0,0
14524,2019,China,Portugal,0,7,0
14525,2019,Cameroon,Portugal,15,21,0
14526,2019,Congo,Portugal,9,5,0
14527,2019,Dem. Rep. of the Congo,Portugal,55,36,0
14528,2019,Colombia,Portugal,45,17,0
14529,2019,Cuba,Portugal,5,12,0
14530,2019,Eritrea,Portugal,195,12,0
14531,2019,Ethiopia,Portugal,6,0,0
14532,2019,Gambia,Portugal,5,75,0
14533,2019,Palestinian,Portugal,5,0,0
14534,2019,Georgia,Portugal,0,5,0
14535,2019,Ghana,Portugal,0,16,0
14536,2019,Guinea-Bissau,Portugal,9,79,0
14537,2019,Guinea,Portugal,103,57,0
14538,2019,Cote d'Ivoire,Portugal,32,12,0
14539,2019,Iran (Islamic Rep. of),Portugal,41,23,0
14540,2019,Iraq,Portugal,181,5,0
14541,2019,Jordan,Portugal,0,5,0
14542,2019,Kenya,Portugal,6,7,0
14543,2019,Libya,Portugal,15,10,0
14544,2019,Sri Lanka,Portugal,34,5,0
14545,2019,Mauritania,Portugal,5,0,0
14546,2019,Mali,Portugal,13,16,0
14547,2019,Morocco,Portugal,9,28,0
14548,2019,Nigeria,Portugal,25,48,0
14549,2019,Pakistan,Portugal,69,12,0
14550,2019,Russian Federation,Portugal,16,9,0
14551,2019,Rwanda,Portugal,5,0,0
14552,2019,Senegal,Portugal,6,27,0
14553,2019,Sierra Leone,Portugal,26,25,0
14554,2019,Somalia,Portugal,33,5,0
14555,2019,Sao Tome and Principe,Portugal,0,5,0
14556,2019,Sudan,Portugal,49,12,0
14557,2019,South Sudan,Portugal,30,0,0
14558,2019,Syrian Arab Rep.,Portugal,768,5,0
14559,2019,Togo,Portugal,7,13,0
14560,2019,Türkiye,Portugal,8,10,0
14561,2019,Uganda,Portugal,5,0,0
14562,2019,Ukraine,Portugal,436,93,0
14563,2019,Venezuela (Bolivarian Republic of),Portugal,0,67,0
14564,2019,Yemen,Portugal,9,0,0
14565,2019,Stateless,Portugal,31,5,0
14566,2019,Egypt,Qatar,13,8,0
14567,2019,Eritrea,Qatar,0,5,0
14568,2019,Iraq,Qatar,141,73,0
14569,2019,Somalia,Qatar,9,0,0
14570,2019,Sudan,Qatar,0,13,0
14571,2019,Syrian Arab Rep.,Qatar,34,0,0
14572,2019,Yemen,Qatar,5,0,0
14573,2019,Stateless,Qatar,0,0,0
14574,2019,Afghanistan,Romania,148,67,0
14575,2019,Algeria,Romania,0,55,0
14576,2019,Angola,Romania,5,0,0
14577,2019,Egypt,Romania,19,25,0
14578,2019,Burundi,Romania,7,0,0
14579,2019,Bangladesh,Romania,6,14,0
14580,2019,Central African Rep.,Romania,7,0,0
14581,2019,Cameroon,Romania,23,11,0
14582,2019,Congo,Romania,6,0,0
14583,2019,Dem. Rep. of the Congo,Romania,21,5,0
14584,2019,Comoros,Romania,5,0,0
14585,2019,Cuba,Romania,0,5,0
14586,2019,Eritrea,Romania,45,5,0
14587,2019,Ethiopia,Romania,7,5,0
14588,2019,Gambia,Romania,5,0,0
14589,2019,Palestinian,Romania,58,15,0
14590,2019,Guinea,Romania,5,0,0
14591,2019,India,Romania,0,15,0
14592,2019,Iran (Islamic Rep. of),Romania,116,60,0
14593,2019,Iraq,Romania,881,278,0
14594,2019,Jordan,Romania,6,5,0
14595,2019,Liberia,Romania,5,0,0
14596,2019,Libya,Romania,0,30,0
14597,2019,Lebanon,Romania,5,0,0
14598,2019,Sri Lanka,Romania,0,5,0
14599,2019,Rep. of Moldova,Romania,0,5,0
14600,2019,Morocco,Romania,0,46,0
14601,2019,Myanmar,Romania,26,0,0
14602,2019,Nigeria,Romania,5,5,0
14603,2019,Pakistan,Romania,42,7,0
14604,2019,South Africa,Romania,0,5,0
14605,2019,Rwanda,Romania,7,5,0
14606,2019,Sierra Leone,Romania,5,0,0
14607,2019,Somalia,Romania,99,27,0
14608,2019,Sudan,Romania,16,0,0
14609,2019,Syrian Arab Rep.,Romania,2090,146,0
14610,2019,Tunisia,Romania,0,21,0
14611,2019,Türkiye,Romania,39,35,0
14612,2019,Uganda,Romania,5,0,0
14613,2019,Ukraine,Romania,22,5,0
14614,2019,Yemen,Romania,29,0,0
14615,2019,Zimbabwe,Romania,6,0,0
14616,2019,Stateless,Romania,89,9,0
14617,2019,Afghanistan,South Africa,0,24,0
14618,2019,Algeria,South Africa,5,230,0
14619,2019,Angola,South Africa,23,12,0
14620,2019,Egypt,South Africa,7,265,0
14621,2019,Bahrain,South Africa,0,10,0
14622,2019,Burundi,South Africa,2699,7171,0
14623,2019,Benin,South Africa,5,47,0
14624,2019,Bangladesh,South Africa,205,28347,0
14625,2019,Bahamas,South Africa,0,14,0
14626,2019,Burkina Faso,South Africa,0,44,0
14627,2019,Botswana,South Africa,0,5,0
14628,2019,Bulgaria,South Africa,5,0,0
14629,2019,Central African Rep.,South Africa,9,6,0
14630,2019,Chad,South Africa,5,5,0
14631,2019,China,South Africa,0,87,0
14632,2019,Cameroon,South Africa,328,1983,0
14633,2019,Congo,South Africa,4552,8115,0
14634,2019,Dem. Rep. of the Congo,South Africa,23160,36120,0
14635,2019,Comoros,South Africa,0,20,0
14636,2019,Eritrea,South Africa,1574,1098,0
14637,2019,Estonia,South Africa,5,12,0
14638,2019,Ethiopia,South Africa,15990,51288,0
14639,2019,Gabon,South Africa,0,12,0
14640,2019,Gambia,South Africa,0,5,0
14641,2019,Palestinian,South Africa,39,13,0
14642,2019,Ghana,South Africa,7,1854,0
14643,2019,Guinea-Bissau,South Africa,0,9,0
14644,2019,Guinea,South Africa,0,59,0
14645,2019,Cote d'Ivoire,South Africa,28,177,0
14646,2019,India,South Africa,5,4665,0
14647,2019,Iraq,South Africa,14,6,0
14648,2019,Jordan,South Africa,5,11,0
14649,2019,Kenya,South Africa,143,1034,0
14650,2019,Liberia,South Africa,50,69,0
14651,2019,Libya,South Africa,0,5,0
14652,2019,Lesotho,South Africa,0,27,0
14653,2019,Sri Lanka,South Africa,10,18,0
14654,2019,Mali,South Africa,5,133,0
14655,2019,Malawi,South Africa,8,2015,0
14656,2019,Morocco,South Africa,5,11,0
14657,2019,Mozambique,South Africa,0,412,0
14658,2019,Nepal,South Africa,0,146,0
14659,2019,Niger,South Africa,0,736,0
14660,2019,Nigeria,South Africa,9,6372,0
14661,2019,Pakistan,South Africa,12,10281,0
14662,2019,Russian Federation,South Africa,10,0,0
14663,2019,Rwanda,South Africa,1067,1083,0
14664,2019,Senegal,South Africa,5,913,0
14665,2019,Sierra Leone,South Africa,20,13,0
14666,2019,Solomon Islands,South Africa,7,0,0
14667,2019,Somalia,South Africa,23635,5054,0
14668,2019,Sudan,South Africa,95,62,0
14669,2019,Eswatini,South Africa,7,19,0
14670,2019,Syrian Arab Rep.,South Africa,40,20,0
14671,2019,United Rep. of Tanzania,South Africa,33,568,0
14672,2019,Thailand,South Africa,0,46,0
14673,2019,Timor-Leste,South Africa,0,7,0
14674,2019,Togo,South Africa,12,31,0
14675,2019,Türkiye,South Africa,5,5,0
14676,2019,Uganda,South Africa,472,4374,0
14677,2019,Ukraine,South Africa,5,0,0
14678,2019,Yemen,South Africa,5,15,0
14679,2019,Zambia,South Africa,62,227,0
14680,2019,Zimbabwe,South Africa,4003,12825,0
14681,2019,Afghanistan,Russian Federation,795,268,0
14682,2019,Egypt,Russian Federation,0,5,0
14683,2019,Armenia,Russian Federation,0,5,0
14684,2019,Azerbaijan,Russian Federation,18,11,0
14685,2019,Belgium,Russian Federation,0,23,0
14686,2019,Bangladesh,Russian Federation,5,0,0
14687,2019,Cameroon,Russian Federation,5,0,0
14688,2019,Congo,Russian Federation,5,0,0
14689,2019,Dem. Rep. of the Congo,Russian Federation,5,5,0
14690,2019,Palestinian,Russian Federation,10,0,0
14691,2019,Georgia,Russian Federation,147,5,0
14692,2019,Germany,Russian Federation,11,5,0
14693,2019,Cote d'Ivoire,Russian Federation,5,0,0
14694,2019,Iran (Islamic Rep. of),Russian Federation,5,0,0
14695,2019,Iraq,Russian Federation,17,5,0
14696,2019,Kazakhstan,Russian Federation,12,13,0
14697,2019,Kyrgyzstan,Russian Federation,32,14,0
14698,2019,Rep. of Korea,Russian Federation,5,0,0
14699,2019,Dem. People's Rep. of Korea,Russian Federation,50,7,0
14700,2019,Lebanon,Russian Federation,6,0,0
14701,2019,Latvia,Russian Federation,5,0,0
14702,2019,Rep. of Moldova,Russian Federation,30,8,0
14703,2019,Nigeria,Russian Federation,0,5,0
14704,2019,Pakistan,Russian Federation,5,0,0
14705,2019,Sudan,Russian Federation,6,0,0
14706,2019,Syrian Arab Rep.,Russian Federation,593,110,0
14707,2019,Tajikistan,Russian Federation,40,22,0
14708,2019,Turkmenistan,Russian Federation,12,5,0
14709,2019,Türkiye,Russian Federation,5,0,0
14710,2019,Ukraine,Russian Federation,40393,858,0
14711,2019,Uzbekistan,Russian Federation,61,33,0
14712,2019,Yemen,Russian Federation,97,20,0
14713,2019,Stateless,Russian Federation,28,13,0
14714,2019,Unknown ,Russian Federation,5,5,0
14715,2019,Angola,Rwanda,8,0,0
14716,2019,Burundi,Rwanda,71488,77,0
14717,2019,Chad,Rwanda,5,0,0
14718,2019,Cameroon,Rwanda,0,5,0
14719,2019,Dem. Rep. of the Congo,Rwanda,73408,228,0
14720,2019,Eritrea,Rwanda,104,143,0
14721,2019,Ethiopia,Rwanda,5,6,0
14722,2019,Rwanda,Rwanda,0,0,0
14723,2019,Somalia,Rwanda,18,24,0
14724,2019,Sudan,Rwanda,13,5,0
14725,2019,South Sudan,Rwanda,5,5,0
14726,2019,Colombia,El Salvador,5,6,0
14727,2019,Cuba,El Salvador,0,5,0
14728,2019,Honduras,El Salvador,19,8,0
14729,2019,Iraq,El Salvador,5,0,0
14730,2019,Mexico,El Salvador,5,0,0
14731,2019,Nicaragua,El Salvador,9,10,0
14732,2019,El Salvador,El Salvador,0,0,71500
14733,2019,Syrian Arab Rep.,El Salvador,5,0,0
14734,2019,Chad,Saudi Arabia,9,0,0
14735,2019,China,Saudi Arabia,14,14,0
14736,2019,Eritrea,Saudi Arabia,42,0,0
14737,2019,Palestinian,Saudi Arabia,8,14,0
14738,2019,Iraq,Saudi Arabia,31,30,0
14739,2019,Liberia,Saudi Arabia,9,0,0
14740,2019,Somalia,Saudi Arabia,16,0,0
14741,2019,Sudan,Saudi Arabia,0,5,0
14742,2019,Syrian Arab Rep.,Saudi Arabia,152,2220,0
14743,2019,Tunisia,Saudi Arabia,7,0,0
14744,2019,Yemen,Saudi Arabia,27,44,0
14745,2019,Stateless,Saudi Arabia,0,0,0
14746,2019,Afghanistan,Serbia and Kosovo: S/RES/1244 (1999),19,10,0
14747,2019,Algeria,Serbia and Kosovo: S/RES/1244 (1999),0,5,0
14748,2019,Burundi,Serbia and Kosovo: S/RES/1244 (1999),0,26,0
14749,2019,Bangladesh,Serbia and Kosovo: S/RES/1244 (1999),0,6,0
14750,2019,Bosnia and Herzegovina,Serbia and Kosovo: S/RES/1244 (1999),8198,0,0
14751,2019,Congo,Serbia and Kosovo: S/RES/1244 (1999),0,7,0
14752,2019,Dem. Rep. of the Congo,Serbia and Kosovo: S/RES/1244 (1999),0,5,0
14753,2019,Cuba,Serbia and Kosovo: S/RES/1244 (1999),7,0,0
14754,2019,Ethiopia,Serbia and Kosovo: S/RES/1244 (1999),5,0,0
14755,2019,Palestinian,Serbia and Kosovo: S/RES/1244 (1999),0,7,0
14756,2019,Guinea,Serbia and Kosovo: S/RES/1244 (1999),0,6,0
14757,2019,Croatia,Serbia and Kosovo: S/RES/1244 (1999),17972,0,0
14758,2019,Iran (Islamic Rep. of),Serbia and Kosovo: S/RES/1244 (1999),12,59,0
14759,2019,Iraq,Serbia and Kosovo: S/RES/1244 (1999),13,9,0
14760,2019,Libya,Serbia and Kosovo: S/RES/1244 (1999),45,0,0
14761,2019,Morocco,Serbia and Kosovo: S/RES/1244 (1999),0,20,0
14762,2019,Nigeria,Serbia and Kosovo: S/RES/1244 (1999),0,10,0
14763,2019,Pakistan,Serbia and Kosovo: S/RES/1244 (1999),5,0,0
14764,2019,Russian Federation,Serbia and Kosovo: S/RES/1244 (1999),5,7,0
14765,2019,Serbia and Kosovo: S/RES/1244 (1999),Serbia and Kosovo: S/RES/1244 (1999),0,0,214696
14766,2019,Somalia,Serbia and Kosovo: S/RES/1244 (1999),5,20,0
14767,2019,Sudan,Serbia and Kosovo: S/RES/1244 (1999),5,0,0
14768,2019,Syrian Arab Rep.,Serbia and Kosovo: S/RES/1244 (1999),25,25,0
14769,2019,Tunisia,Serbia and Kosovo: S/RES/1244 (1999),0,5,0
14770,2019,Türkiye,Serbia and Kosovo: S/RES/1244 (1999),96,32,0
14771,2019,Ukraine,Serbia and Kosovo: S/RES/1244 (1999),15,0,0
14772,2019,Yemen,Serbia and Kosovo: S/RES/1244 (1999),0,10,0
14773,2019,Stateless,Serbia and Kosovo: S/RES/1244 (1999),0,0,0
14774,2019,Unknown ,Serbia and Kosovo: S/RES/1244 (1999),0,5,0
14775,2019,Afghanistan,Senegal,0,5,0
14776,2019,Burundi,Senegal,8,8,0
14777,2019,Benin,Senegal,0,5,0
14778,2019,Burkina Faso,Senegal,0,5,0
14779,2019,Central African Rep.,Senegal,228,406,0
14780,2019,Chad,Senegal,8,22,0
14781,2019,Cameroon,Senegal,0,27,0
14782,2019,Congo,Senegal,0,86,0
14783,2019,Dem. Rep. of the Congo,Senegal,11,185,0
14784,2019,Eritrea,Senegal,0,13,0
14785,2019,Gambia,Senegal,10,336,0
14786,2019,Ghana,Senegal,0,5,0
14787,2019,Guinea-Bissau,Senegal,0,5,0
14788,2019,Guinea,Senegal,0,110,0
14789,2019,Haiti,Senegal,0,5,0
14790,2019,Cote d'Ivoire,Senegal,22,165,0
14791,2019,Liberia,Senegal,0,62,0
14792,2019,Sri Lanka,Senegal,0,6,0
14793,2019,Mauritania,Senegal,14150,68,0
14794,2019,Mali,Senegal,0,64,0
14795,2019,Nigeria,Senegal,0,57,0
14796,2019,Rwanda,Senegal,13,7,0
14797,2019,Sierra Leone,Senegal,0,39,0
14798,2019,Sudan,Senegal,5,8,0
14799,2019,Syrian Arab Rep.,Senegal,0,14,0
14800,2019,Togo,Senegal,0,29,0
14801,2019,Türkiye,Senegal,12,49,0
14802,2019,Stateless,Singapore,0,0,0
14803,2019,Cote d'Ivoire,Sierra Leone,16,0,0
14804,2019,Liberia,Sierra Leone,425,0,0
14805,2019,Egypt,Somalia,0,26,0
14806,2019,Bangladesh,Somalia,6,0,0
14807,2019,Cameroon,Somalia,5,0,0
14808,2019,Djibouti,Somalia,0,14,0
14809,2019,Eritrea,Somalia,57,50,0
14810,2019,Ethiopia,Somalia,4287,17477,0
14811,2019,Palestinian,Somalia,21,0,0
14812,2019,Iraq,Somalia,21,0,0
14813,2019,Mozambique,Somalia,0,5,0
14814,2019,Nigeria,Somalia,0,5,0
14815,2019,Pakistan,Somalia,0,5,0
14816,2019,Somalia,Somalia,0,0,2648000
14817,2019,Sudan,Somalia,5,15,0
14818,2019,Syrian Arab Rep.,Somalia,245,21,0
14819,2019,United Rep. of Tanzania,Somalia,0,121,0
14820,2019,Yemen,Somalia,13235,50,0
14821,2019,Afghanistan,Spain,395,270,0
14822,2019,Albania,Spain,0,185,0
14823,2019,Algeria,Spain,61,1345,0
14824,2019,Angola,Spain,6,70,0
14825,2019,Egypt,Spain,39,125,0
14826,2019,Argentina,Spain,0,300,0
14827,2019,Armenia,Spain,36,380,0
14828,2019,Azerbaijan,Spain,49,65,0
14829,2019,Burundi,Spain,6,0,0
14830,2019,Benin,Spain,5,15,0
14831,2019,Bangladesh,Spain,18,295,0
14832,2019,Burkina Faso,Spain,0,130,0
14833,2019,Belarus,Spain,10,95,0
14834,2019,Bolivia (Plurinational State of),Spain,9,115,0
14835,2019,Brazil,Spain,14,960,0
14836,2019,Canada,Spain,0,5,0
14837,2019,Central African Rep.,Spain,90,60,0
14838,2019,Chad,Spain,6,10,0
14839,2019,China,Spain,20,1010,0
14840,2019,Chile,Spain,0,145,0
14841,2019,Cameroon,Spain,95,935,0
14842,2019,Congo,Spain,42,80,0
14843,2019,Dem. Rep. of the Congo,Spain,50,280,0
14844,2019,Colombia,Spain,242,34110,0
14845,2019,Costa Rica,Spain,0,65,0
14846,2019,Cuba,Spain,856,1645,0
14847,2019,Djibouti,Spain,0,5,0
14848,2019,Dominican Rep.,Spain,8,220,0
14849,2019,Ecuador,Spain,0,240,0
14850,2019,Equatorial Guinea,Spain,30,70,0
14851,2019,Eritrea,Spain,291,65,0
14852,2019,Ethiopia,Spain,55,25,0
14853,2019,France,Spain,0,5,0
14854,2019,Gabon,Spain,0,10,0
14855,2019,Gambia,Spain,35,255,0
14856,2019,Palestinian,Spain,1184,1385,0
14857,2019,United Kingdom of Great Britain and Northern Ireland,Spain,0,5,0
14858,2019,Georgia,Spain,18,2595,0
14859,2019,Germany,Spain,0,5,0
14860,2019,Ghana,Spain,0,390,0
14861,2019,Guinea-Bissau,Spain,5,75,0
14862,2019,Guatemala,Spain,23,655,0
14863,2019,Guinea,Spain,24,1695,0
14864,2019,Haiti,Spain,14,25,0
14865,2019,Honduras,Spain,281,9085,0
14866,2019,Cote d'Ivoire,Spain,206,1100,0
14867,2019,India,Spain,8,110,0
14868,2019,Iran (Islamic Rep. of),Spain,87,230,0
14869,2019,Iraq,Spain,292,250,0
14870,2019,Israel,Spain,0,10,0
14871,2019,Jamaica,Spain,32,25,0
14872,2019,Jordan,Spain,30,30,0
14873,2019,Kazakhstan,Spain,15,30,0
14874,2019,Kenya,Spain,0,20,0
14875,2019,Kyrgyzstan,Spain,9,15,0
14876,2019,Kuwait,Spain,0,5,0
14877,2019,Liberia,Spain,5,55,0
14878,2019,Libya,Spain,51,140,0
14879,2019,Lebanon,Spain,25,175,0
14880,2019,Sri Lanka,Spain,87,40,0
14881,2019,Mauritania,Spain,5,120,0
14882,2019,North Macedonia,Spain,0,15,0
14883,2019,Rep. of Moldova,Spain,0,40,0
